AP_DEP,AP_ARR,DEPART_PROG,HEURE_DEP,RETARD_DEPART,TAXI_TIME,TEMPS_VOL,DISTANCE,ARRIVEE_PROG,RETARD_ARRIVEE,DATE,COMPAGNIE,NOM_COMPAGNIE,NOM_AP_DEP,VILLE_DEP,PAYS_DEP,LON_DEP,LAT_DEP,HAUTEUR_DEP,COUT_10_DEP,COUT_SUP_DEP,NOM_AP_ARR,VILLE_ARR,PAYS_ARR,LON_ARR,LAT_ARR,HAUTEUR_ARR,COUT_10_ARR,COUT_SUP_ARR,ANNEE,MOIS,JOUR_SEM,HEURE_DEP_H,RETARD_BIN,RETARD_SEVERE,COUT_TOTAL,NOM_MOIS,NOM_JOUR,CRENEAU,SEGMENT_DIST
SHJ,ALG,1500,1500.0,0.0,62.0,165.0,1005,1845,38.0,2018-07-18,COA,Corporate Overlord Airways,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Houari Boumediene Airport,Algiers,Algérie,3.215409994125366,36.69100189208984,82.0,5654,786,2018,7,2,15,1,0,15022,Jul,Mer,Après-midi (15-17h),Moyen (500-1500km)
MPM,HAJ,1920,2106.0,106.0,21.0,168.0,1117,2308,96.0,2016-11-19,MAF,Morally Ambiguious Fligthts,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,Hannover Airport,Hannover,Allemagne,9.68507957458,52.461101532,183.0,993,571,2016,11,5,21,1,1,6354,Nov,Sam,Nuit tardive (21-24h),Moyen (500-1500km)
MBA,TNA,805,852.0,47.0,27.0,140.0,646,1025,43.0,2018-09-11,COA,Corporate Overlord Airways,Mombasa Moi International Airport,Mombasa,Kenya,39.594200134277344,-4.034830093383789,200.0,6836,485,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,2018,9,1,8,1,0,10182,Sep,Mar,Tôt matin (6-8h),Moyen (500-1500km)
AGP,GOI,1611,1649.0,38.0,13.0,124.0,669,1715,21.0,2017-04-10,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Dabolim Airport,Vasco da Gama,Inde,73.8313980103,15.3808002472,150.0,8381,919,2017,4,0,16,1,0,10214,Avr,Lun,Après-midi (15-17h),Moyen (500-1500km)
KRK,HAN,2115,2131.0,16.0,20.0,250.0,1709,2325,36.0,2016-08-13,AAPF,Always A Problem Flights,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2016,8,5,21,1,0,16316,Aoû,Sam,Nuit tardive (21-24h),Long (1500-3000km)
UPG,SXF,1710,1826.0,76.0,13.0,370.0,2442,2020,60.0,2018-12-27,BTATA,Better Take A Train Airlines,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2018,12,3,18,1,0,12566,Déc,Jeu,Soirée (18-20h),Long (1500-3000km)
BRU,CRL,1954,2110.0,76.0,12.0,73.0,337,2107,76.0,2017-11-20,APSLM,Air Piloter Sans Les Mains,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Brussels South Charleroi Airport,Brussels,Belgique,4.45382,50.459202,614.0,6859,29,2017,11,0,21,1,1,12013,Nov,Lun,Nuit tardive (21-24h),Court (<500km)
KWL,AER,1730,1738.0,8.0,45.0,370.0,2465,2040,17.0,2016-09-18,OA,Overpriced Air,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Sochi International Airport,Sochi,Russie,39.9566,43.449902,89.0,6377,896,2016,9,6,17,1,0,10004,Sep,Dim,Après-midi (15-17h),Long (1500-3000km)
SHJ,CPH,1228,1345.0,77.0,23.0,272.0,1721,1500,68.0,2018-07-17,THA,Try Hard Airlines,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Copenhagen Kastrup Airport,Copenhagen,Danemark,12.656000137329,55.617900848389,17.0,7541,493,2018,7,1,13,1,1,16616,Jul,Mar,Midi (12-14h),Long (1500-3000km)
SXF,BOD,2305,2310.0,5.0,30.0,311.0,2419,716,19.0,2017-01-02,THA,Try Hard Airlines,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,Bordeaux-MÃ©rignac Airport,Bordeaux/MÃ©rignac,France,-0.715556025505,44.8283004761,162.0,5166,417,2017,1,0,23,1,0,8419,Jan,Lun,Nuit tardive (21-24h),Long (1500-3000km)
LHR,SHJ,550,621.0,31.0,17.0,56.0,108,646,24.0,2018-02-15,SMITH,Bel Air,London Heathrow Airport,London,Royaume-Uni,-0.461941,51.4706,83.0,5863,538,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2018,2,3,6,1,0,14983,Fév,Jeu,Tôt matin (6-8h),Court (<500km)
AAP,SHJ,610,600.0,-10.0,25.0,175.0,843,805,26.0,2018-03-26,I6F,IE 6.0 Flights,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,Indonésie,117.249392,-0.374448,73.0,9245,318,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2018,3,0,6,1,0,18145,Mar,Lun,Tôt matin (6-8h),Moyen (500-1500km)
DTM,DXB,1707,1754.0,47.0,12.0,63.0,175,1810,40.0,2017-04-23,COA,Corporate Overlord Airways,Dortmund Airport,Dortmund,Allemagne,7.61223983765,51.51829910279999,425.0,2553,859,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2017,4,6,17,1,0,10646,Avr,Dim,Après-midi (15-17h),Court (<500km)
BRU,CPH,852,858.0,6.0,36.0,170.0,954,1142,26.0,2017-05-06,MAF,Morally Ambiguious Fligthts,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Copenhagen Kastrup Airport,Copenhagen,Danemark,12.656000137329,55.617900848389,17.0,7541,493,2017,5,5,8,1,0,13159,Mai,Sam,Tôt matin (6-8h),Moyen (500-1500km)
DSS,CTU,1950,2002.0,12.0,34.0,101.0,488,2131,29.0,2017-12-14,NVPPA,Ne Va Pas Partout Airlines,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,2017,12,3,20,1,0,10746,Déc,Jeu,Soirée (18-20h),Court (<500km)
ODS,REP,725,809.0,44.0,20.0,98.0,571,903,55.0,2017-04-13,FIPI,Fliying Is Possible Inc.,Odessa International Airport,Odessa,Ukraine,30.67650032043457,46.42679977416992,172.0,4928,952,Siem Reap International Airport,Siem Reap,Cambodge,103.81300354,13.410699844400002,60.0,920,871,2017,4,3,8,1,0,7671,Avr,Jeu,Tôt matin (6-8h),Moyen (500-1500km)
SVG,LTK,1056,1152.0,56.0,14.0,96.0,419,1232,51.0,2017-02-20,I6F,IE 6.0 Flights,Stavanger Airport Sola,Stavanger,Norvège,5.6377801895,58.876701354,29.0,3221,440,Bassel Al-Assad International Airport,Latakia,Syrie,35.948699951171875,35.401100158691406,157.0,9021,425,2017,2,0,11,1,0,13107,Fév,Lun,Matin (9-11h),Court (<500km)
SXF,BRU,800,759.0,-1.0,39.0,80.0,337,920,30.0,2018-11-09,NVPPA,Ne Va Pas Partout Airlines,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2018,11,4,7,1,0,7961,Nov,Ven,Tôt matin (6-8h),Court (<500km)
TBS,SHJ,1755,1956.0,121.0,14.0,140.0,837,2015,121.0,2017-07-19,APSLM,Air Piloter Sans Les Mains,Tbilisi International Airport,Tbilisi,Géorgie,44.95470047,41.6692008972,1624.0,1582,722,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2017,7,2,19,1,1,10886,Jul,Mer,Soirée (18-20h),Moyen (500-1500km)
AAL,NAP,1738,1845.0,67.0,21.0,74.0,282,1852,63.0,2017-07-12,MAF,Morally Ambiguious Fligthts,Aalborg Airport,Aalborg,Danemark,9.84924316406,57.0927589138,10.0,8346,353,Naples International Airport,NÃ¡poli,Italie,14.2908,40.886002,294.0,7979,772,2017,7,2,18,1,1,17450,Jul,Mer,Soirée (18-20h),Court (<500km)
JUB,HAN,630,629.0,-1.0,10.0,162.0,977,712,27.0,2018-03-04,AAPF,Always A Problem Flights,Juba International Airport,Juba,Soudan du Sud,31.6011009216,4.87201023102,1513.0,8647,813,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2018,3,6,6,1,0,18532,Mar,Dim,Tôt matin (6-8h),Moyen (500-1500km)
DQM,DXB,1020,1056.0,36.0,14.0,211.0,1438,1551,22.0,2017-08-18,COA,Corporate Overlord Airways,Duqm International Airport,Duqm,Oman,57.634167,19.501944,364.0,8121,462,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2017,8,4,10,1,0,15817,Aoû,Ven,Matin (9-11h),Moyen (500-1500km)
FAO,LTK,1719,1806.0,47.0,16.0,171.0,1035,2010,27.0,2018-01-03,NVPPA,Ne Va Pas Partout Airlines,Faro Airport,Faro,Portugal,-7.96590995789,37.0144004822,24.0,2954,461,Bassel Al-Assad International Airport,Latakia,Syrie,35.948699951171875,35.401100158691406,157.0,9021,425,2018,1,2,18,1,0,12861,Jan,Mer,Soirée (18-20h),Moyen (500-1500km)
BRU,LJU,925,956.0,31.0,25.0,339.0,2504,1204,29.0,2018-06-27,THA,Try Hard Airlines,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,Ljubljana JoÅ¾e PuÄnik Airport,Ljubljana,Slovénie,14.4576,46.223701,1273.0,7159,376,2018,6,2,9,1,0,12660,Jun,Mer,Matin (9-11h),Long (1500-3000km)
SOQ,SXF,915,938.0,23.0,11.0,85.0,421,1040,25.0,2018-01-11,BTATA,Better Take A Train Airlines,Dominique Edward Osok Airport,Sorong-Papua Island,Indonésie,131.287,-0.894,10.0,5305,357,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2018,1,3,9,1,0,8498,Jan,Jeu,Matin (9-11h),Court (<500km)
SXF,DMM,700,759.0,59.0,13.0,100.0,550,840,48.0,2018-03-28,FIPI,Fliying Is Possible Inc.,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,King Fahd International Airport,Ad Dammam,Arabie saoudite,49.79790115356445,26.471200942993164,72.0,8285,613,2018,3,2,7,1,0,11734,Mar,Mer,Tôt matin (6-8h),Moyen (500-1500km)
HAN,MPM,1506,1618.0,72.0,58.0,141.0,862,1827,107.0,2016-08-17,THA,Try Hard Airlines,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,2016,8,2,16,1,1,13862,Aoû,Mer,Après-midi (15-17h),Moyen (500-1500km)
TNA,JNB,1130,1135.0,5.0,37.0,260.0,1773,1250,25.0,2016-06-07,NA,Neverland Airlines,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,2016,6,1,11,1,0,5592,Jun,Mar,Matin (9-11h),Long (1500-3000km)
AGP,FRU,1430,1459.0,29.0,48.0,75.0,300,1545,53.0,2017-06-27,I6F,IE 6.0 Flights,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Manas International Airport,Bishkek,Kirghizistan,74.4776000977,43.0612983704,2058.0,5560,543,2017,6,1,14,1,0,7017,Jun,Mar,Midi (12-14h),Court (<500km)
MRS,MAN,1705,1728.0,23.0,7.0,39.0,121,1744,22.0,2016-06-05,AP,Air Penguin,Marseille Provence Airport,Marseille,France,5.22142410278,43.439271922,74.0,5614,937,Manchester Airport,Manchester,Royaume-Uni,-2.2749500274658203,53.35369873046875,257.0,6322,681,2016,6,6,17,1,0,13554,Jun,Dim,Après-midi (15-17h),Court (<500km)
CPH,AER,740,843.0,63.0,11.0,148.0,937,1008,49.0,2017-09-12,FIPI,Fliying Is Possible Inc.,Copenhagen Kastrup Airport,Copenhagen,Danemark,12.656000137329,55.617900848389,17.0,7541,493,Sochi International Airport,Sochi,Russie,39.9566,43.449902,89.0,6377,896,2017,9,1,8,1,0,15307,Sep,Mar,Tôt matin (6-8h),Moyen (500-1500km)
TNA,DXB,2214,2234.0,20.0,37.0,165.0,936,2359,23.0,2017-05-11,NA,Neverland Airlines,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2017,5,3,22,1,0,10095,Mai,Jeu,Nuit tardive (21-24h),Moyen (500-1500km)
CNX,KRK,1640,1726.0,46.0,11.0,172.0,1045,1832,27.0,2016-12-27,COA,Corporate Overlord Airways,Chiang Mai International Airport,Chiang Mai,Thaïlande,98.962600708,18.766799926799997,1036.0,7457,832,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2016,12,1,17,1,0,15533,Déc,Mar,Après-midi (15-17h),Moyen (500-1500km)
SHJ,AGP,811,855.0,44.0,19.0,120.0,606,1111,28.0,2016-06-28,SMITH,Bel Air,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,2016,6,1,8,1,0,9496,Jun,Mar,Tôt matin (6-8h),Moyen (500-1500km)
KWL,BGW,800,809.0,9.0,63.0,89.0,301,929,49.0,2016-12-27,OA,Overpriced Air,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Baghdad International Airport,Baghdad,Irak,44.2346000671,33.262500762900004,114.0,214,613,2016,12,1,8,1,0,3558,Déc,Mar,Tôt matin (6-8h),Court (<500km)
SVG,UPG,1704,1747.0,43.0,12.0,82.0,310,1826,38.0,2017-02-05,I6F,IE 6.0 Flights,Stavanger Airport Sola,Stavanger,Norvège,5.6377801895,58.876701354,29.0,3221,440,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,2017,2,6,17,1,0,13391,Fév,Dim,Après-midi (15-17h),Court (<500km)
SHJ,LBA,1745,2006.0,141.0,18.0,130.0,763,2055,117.0,2016-12-20,THA,Try Hard Airlines,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Leeds Bradford Airport,Leeds,Royaume-Uni,-1.6605700254440308,53.86589813232422,681.0,8989,608,2016,12,1,20,1,1,18179,Déc,Mar,Soirée (18-20h),Moyen (500-1500km)
CTU,GOI,1529,1529.0,0.0,25.0,147.0,725,1656,18.0,2017-08-10,I6F,IE 6.0 Flights,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,Dabolim Airport,Vasco da Gama,Inde,73.8313980103,15.3808002472,150.0,8381,919,2017,8,3,15,1,0,14427,Aoû,Jeu,Après-midi (15-17h),Moyen (500-1500km)
TNA,ALG,1300,1348.0,48.0,13.0,95.0,468,1435,37.0,2016-08-21,COA,Corporate Overlord Airways,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Houari Boumediene Airport,Algiers,Algérie,3.215409994125366,36.69100189208984,82.0,5654,786,2016,8,6,13,1,0,9301,Aoû,Dim,Midi (12-14h),Court (<500km)
AGP,GOA,2305,14.0,69.0,15.0,63.0,214,8,70.0,2017-06-24,NVPPA,Ne Va Pas Partout Airlines,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,Genoa Cristoforo Colombo Airport,Genova,Italie,8.8375,44.4133,13.0,166,814,2017,6,5,0,1,1,1894,Jun,Sam,Nuit (0-5h),Court (<500km)
CNX,SHJ,1321,1335.0,14.0,13.0,318.0,2072,1739,16.0,2016-04-04,OA,Overpriced Air,Chiang Mai International Airport,Chiang Mai,Thaïlande,98.962600708,18.766799926799997,1036.0,7457,832,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2016,4,0,13,1,0,16871,Avr,Lun,Midi (12-14h),Long (1500-3000km)
JNB,ISB,1500,1454.0,-6.0,23.0,70.0,304,1510,16.0,2016-01-11,NA,Neverland Airlines,OR Tambo International Airport,Johannesburg,Afrique du Sud,28.246,-26.1392,5558.0,2125,606,New Islamabad International Airport,Islamabad,Pakistan,72.851613,33.560713,1646.0,5046,845,2016,1,0,14,1,0,8622,Jan,Lun,Midi (12-14h),Court (<500km)
DXB,SOF,1825,1902.0,37.0,13.0,182.0,1212,2227,33.0,2018-05-04,COA,Corporate Overlord Airways,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,Sofia Airport,Sofia,Bulgarie,23.411436080932617,42.69669342041016,1742.0,3615,781,2018,5,4,19,1,0,11630,Mai,Ven,Soirée (18-20h),Moyen (500-1500km)
FOC,DSS,1732,1815.0,43.0,11.0,131.0,705,2043,32.0,2018-07-15,I6F,IE 6.0 Flights,Fuzhou Changle International Airport,Fuzhou,Chine,119.66300201416016,25.93510055541992,46.0,1488,695,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,2018,7,6,18,1,0,7802,Jul,Dim,Soirée (18-20h),Moyen (500-1500km)
WRO,BOH,1825,2100.0,155.0,13.0,159.0,992,2104,144.0,2018-12-22,OA,Overpriced Air,Copernicus WrocÅaw Airport,WrocÅaw,Pologne,16.885799408,51.1026992798,404.0,1422,78,Bournemouth Airport,Bournemouth,Royaume-Uni,-1.8424999713897705,50.779998779296875,38.0,3147,278,2018,12,5,21,1,1,4925,Déc,Sam,Nuit tardive (21-24h),Moyen (500-1500km)
SXF,DSS,2245,2258.0,13.0,25.0,272.0,2079,617,21.0,2017-08-30,NVPPA,Ne Va Pas Partout Airlines,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,2017,8,2,22,1,0,8455,Aoû,Mer,Nuit tardive (21-24h),Long (1500-3000km)
BJV,SHJ,625,623.0,-2.0,75.0,89.0,296,654,59.0,2018-02-12,SMITH,Bel Air,Milas Bodrum International Airport,Bodrum,Turquie,27.6643009186,37.25059890749999,21.0,3816,638,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,2018,2,0,6,1,0,13036,Fév,Lun,Tôt matin (6-8h),Court (<500km)
DUR,CTU,639,633.0,-6.0,17.0,91.0,200,810,20.0,2017-01-09,THA,Try Hard Airlines,King Shaka International Airport,Durban,Afrique du Sud,31.1197222222,-29.6144444444,295.0,5737,823,Chengdu Shuangliu International Airport,Chengdu,Chine,103.9469985961914,30.578500747680664,1625.0,4289,838,2017,1,0,6,1,0,11687,Jan,Lun,Tôt matin (6-8h),Court (<500km)
KWL,BRU,700,800.0,60.0,14.0,355.0,2475,955,42.0,2016-09-04,BTATA,Better Take A Train Airlines,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2016,9,6,8,1,0,7856,Sep,Dim,Tôt matin (6-8h),Long (1500-3000km)
DSS,AMM,1725,1723.0,-2.0,17.0,101.0,501,1906,30.0,2018-08-27,I6F,IE 6.0 Flights,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,Queen Alia International Airport,Amman,Jordanie,35.9931983948,31.7226009369,2395.0,7452,781,2018,8,0,17,1,0,13852,Aoû,Lun,Après-midi (15-17h),Moyen (500-1500km)
TFS,KWL,545,535.0,-10.0,66.0,79.0,209,704,33.0,2017-04-24,OA,Overpriced Air,Tenerife South Airport,Tenerife Island,Espagne,-16.5725002289,28.044500351,209.0,6984,957,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,2017,4,0,5,1,0,10672,Avr,Lun,Nuit (0-5h),Court (<500km)
LTK,HAN,1203,1211.0,8.0,62.0,263.0,1620,1426,24.0,2018-07-09,THA,Try Hard Airlines,Bassel Al-Assad International Airport,Latakia,Syrie,35.948699951171875,35.401100158691406,157.0,9021,425,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2018,7,0,12,1,0,18518,Jul,Lun,Midi (12-14h),Long (1500-3000km)
TBS,DXB,1557,1554.0,-3.0,18.0,98.0,447,1735,24.0,2017-12-12,COA,Corporate Overlord Airways,Tbilisi International Airport,Tbilisi,Géorgie,44.95470047,41.6692008972,1624.0,1582,722,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2017,12,1,15,1,0,9538,Déc,Mar,Après-midi (15-17h),Court (<500km)
SHJ,HAN,1107,1120.0,13.0,13.0,160.0,888,1247,17.0,2016-02-28,APSLM,Air Piloter Sans Les Mains,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2016,2,6,11,1,0,17654,Fév,Dim,Matin (9-11h),Moyen (500-1500km)
HAJ,TNA,655,652.0,-3.0,65.0,90.0,366,825,39.0,2017-04-08,NA,Neverland Airlines,Hannover Airport,Hannover,Allemagne,9.68507957458,52.461101532,183.0,993,571,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,2017,4,5,6,1,0,4425,Avr,Sam,Tôt matin (6-8h),Court (<500km)
KWL,HAN,2021,2104.0,43.0,33.0,284.0,1626,2305,29.0,2017-03-29,OA,Overpriced Air,Guilin Liangjiang International Airport,Guilin City,Chine,110.03900146484376,25.21809959411621,570.0,2309,422,Noi Bai International Airport,Hanoi,Vietnam,105.80699920654295,21.221200942993164,39.0,8379,693,2017,3,2,21,1,0,11803,Mar,Mer,Nuit tardive (21-24h),Long (1500-3000km)
SNN,BRU,830,934.0,64.0,16.0,69.0,156,939,70.0,2017-03-29,MAF,Morally Ambiguious Fligthts,Shannon Airport,Shannon,Irlande,-8.92482,52.702,46.0,1883,13,Brussels Airport,Brussels,Belgique,4.48443984985,50.9014015198,184.0,5077,48,2017,3,2,9,1,1,7021,Mar,Mer,Matin (9-11h),Court (<500km)
UPG,KRK,2020,2228.0,128.0,29.0,150.0,919,2250,136.0,2018-08-24,COA,Corporate Overlord Airways,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,KrakÃ³w John Paul II International Airport,KrakÃ³w,Pologne,19.7848,50.077702,791.0,6705,539,2018,8,4,22,1,1,16974,Aoû,Ven,Nuit tardive (21-24h),Moyen (500-1500km)
TNA,SXF,2005,2007.0,2.0,33.0,335.0,2296,2240,16.0,2017-04-18,NA,Neverland Airlines,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,2017,4,1,20,1,0,5697,Avr,Mar,Soirée (18-20h),Long (1500-3000km)
SHJ,GLA,1820,1819.0,-1.0,35.0,166.0,1012,2206,25.0,2017-04-19,COA,Corporate Overlord Airways,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,Glasgow International Airport,Glasgow,Royaume-Uni,-4.43306016922,55.8718986511,26.0,5389,289,2017,4,2,18,1,0,14260,Avr,Mer,Soirée (18-20h),Moyen (500-1500km)
UPG,DXB,1519,1618.0,59.0,21.0,205.0,1192,1744,66.0,2017-05-09,COA,Corporate Overlord Airways,Hasanuddin International Airport,Ujung Pandang-Celebes Island,Indonésie,119.5540008544922,-5.061629772186279,47.0,9063,667,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2017,5,1,16,1,1,16964,Mai,Mar,Après-midi (15-17h),Moyen (500-1500km)
OPO,MPM,1144,1226.0,42.0,3.0,95.0,501,1419,30.0,2017-05-10,I6F,IE 6.0 Flights,Francisco de SÃ¡ Carneiro Airport,Porto,Portugal,-8.68138980865,41.2481002808,228.0,5348,125,Maputo Airport,Maputo,Mozambique,32.572601,-25.920799,145.0,4778,12,2017,5,2,12,1,0,10263,Mai,Mer,Midi (12-14h),Moyen (500-1500km)
MLA,DXB,700,803.0,63.0,11.0,140.0,773,1020,46.0,2016-02-15,SMITH,Bel Air,Malta International Airport,Valletta,Malte,14.4775,35.857498,300.0,3142,937,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2016,2,0,8,1,0,11313,Fév,Lun,Tôt matin (6-8h),Moyen (500-1500km)
TNA,BOH,900,922.0,22.0,31.0,93.0,449,1033,49.0,2018-12-14,COA,Corporate Overlord Airways,Yaoqiang Airport,Jinan,Chine,117.21600341796876,36.857200622558594,76.0,2066,795,Bournemouth Airport,Bournemouth,Royaume-Uni,-1.8424999713897705,50.779998779296875,38.0,3147,278,2018,12,4,9,1,0,6286,Déc,Ven,Matin (9-11h),Court (<500km)
SXF,NWI,1143,1230.0,47.0,17.0,92.0,412,1315,39.0,2017-04-20,MAF,Morally Ambiguious Fligthts,Berlin-SchÃ¶nefeld Airport,Berlin,Allemagne,13.5225,52.380001,157.0,2151,685,Norwich International Airport,Norwich,Royaume-Uni,1.28278005123,52.6758003235,117.0,9476,83,2017,4,3,12,1,0,12395,Avr,Jeu,Midi (12-14h),Court (<500km)
TBS,DSS,1113,1237.0,84.0,9.0,151.0,926,1444,77.0,2017-09-24,APSLM,Air Piloter Sans Les Mains,Tbilisi International Airport,Tbilisi,Géorgie,44.95470047,41.6692008972,1624.0,1582,722,Blaise Diagne International Airport,Dakar,Sénégal,-17.073333,14.67,290.0,5499,120,2017,9,6,12,1,1,7923,Sep,Dim,Midi (12-14h),Moyen (500-1500km)
DLC,DXB,1555,1828.0,153.0,11.0,125.0,631,1800,132.0,2016-06-02,COA,Corporate Overlord Airways,Zhoushuizi Airport,Dalian,Chine,121.53900146484376,38.9656982421875,107.0,7443,867,Dubai International Airport,Dubai,Émirats arabes unis,55.3643989563,25.2527999878,62.0,6386,848,2016,6,3,18,1,1,15544,Jun,Jeu,Soirée (18-20h),Moyen (500-1500km)
SHJ,AGP,1335,1356.0,21.0,79.0,124.0,606,1639,79.0,2016-06-12,MAF,Morally Ambiguious Fligthts,Sharjah International Airport,Sharjah,Émirats arabes unis,55.5172004699707,25.32859992980957,111.0,8241,341,MÃ¡laga Airport,MÃ¡laga,Espagne,-4.499110221862793,36.67490005493164,53.0,771,143,2016,6,6,13,1,1,9496,Jun,Dim,Midi (12-14h),Moyen (500-1500km)
